ID, Mean, SD, Modal, Median, Kurtosis,
RMS_50 03.01.01b.tif , 53.7021 , 34.53 , 39 , 49 , 4.4685
RMS_50 03.01.02a.tif , 58.1909 , 34.889 , 45 , 52 , 3.9067
RMS_50 03.01.02b.tif , 55.4364 , 34.8178 , 39 , 50 , 4.1859
RMS_50 03.01.03a.tif , 44.6971 , 29.0614 , 35 , 39 , 10.0293
RMS_50 03.01.03b.tif , 50.4467 , 34.2663 , 36 , 45 , 5.7651
RMS_50 03.01.04b.tif , 65.9034 , 40.9553 , 47 , 60 , 1.8418
RMS_50 03.01.05b.tif , 62.2861 , 40.1902 , 44 , 56 , 2.2238
RMS_50 03.01.06b.tif , 67.4348 , 42.5434 , 47 , 59 , 1.5189
RMS_50 03.01.07b.tif , 61.9245 , 38.2267 , 45 , 54 , 2.4827
RMS_50 03.02.04a.tif , 48.208 , 33.4387 , 35 , 42 , 6.5045
RMS_50 03.02.05a.tif , 53.8967 , 35.144 , 40 , 47 , 5.1038
RMS_50 03.02.06a.tif , 49.0841 , 34.3928 , 35 , 41 , 6.435
RMS_50 03.02.08b.tif , 63.9179 , 40.1301 , 43 , 58 , 2.2673
RMS_50 03.02.09b.tif , 68.2255 , 41.4848 , 51 , 63 , 1.5617
RMS_50 03.02.10b.tif , 46.5027 , 33.1312 , 32 , 39 , 6.6127
RMS_50 03.02.11b.tif , 53.5792 , 36.9551 , 35 , 46 , 4.0549
RMS_50 03.02.12b.tif , 60.3513 , 39.8318 , 44 , 54 , 2.6763
RMS_50 04.01.01a.tif , 55.487 , 34.8514 , 39 , 51 , 4.2783
RMS_50 04.01.01b.tif , 57.9953 , 36.8146 , 41 , 52 , 3.1485
RMS_50 04.01.02a.tif , 58.355 , 35.2261 , 45 , 52 , 3.8091
RMS_50 04.01.02b.tif , 58.4847 , 36.5082 , 39 , 53 , 2.9364
RMS_50 04.01.03a.tif , 53.9061 , 33.501 , 43 , 50 , 5.0178
RMS_50 04.01.03b.tif , 48.3361 , 33.8757 , 33 , 42 , 6.3887
RMS_50 04.01.04b.tif , 74.0117 , 44.3165 , 54 , 66 , 0.8788
RMS_50 04.01.05b.tif , 68.3983 , 42.7347 , 49 , 62 , 1.3451
RMS_50 04.01.06b.tif , 68.626 , 43.4255 , 46 , 60 , 1.2176
